price,rooms,lat,lng,square_total,square_living,square_kitchen,ceiling,renovation,view,type_house,floor_type,built_year,energy_efficiency,playground,sportsground,foundation_type,electrical_type,electrical_entries_count,heating_type,hot_water_type,gas_type,ventilation_type,firefighting_type,drainage_type,floor_flat,floor_house,price/m2,wikipedia
13200000.0,1,55.781838,37.469925,35.9,,,,Без ремонта,,Монолитный,Железобетонные,2015.0,Не присвоен,Есть,Есть,Бетонные столбы,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,26.0,30.0,367688.0222841226,ru:Хорошёво-Мнёвники
8700000.0,2,55.99669100000001,37.180973,50.8,30.6,8.4,2.75,Косметический,Во двор,Панельный,,,,,,,,,,,,,,,14.0,17.0,171259.84251968504,ru:Силино (район)
10200000.0,1,55.796253,37.803856,37.6,20.0,8.0,2.64,Косметический,Во двор,Монолитный,Железобетонные,2000.0,,Есть,Отсутствует,Бетонные столбы,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,8.0,17.0,271276.59574468085,ru:Измайлово (район Москвы)
23600000.0,2,55.7426,37.587676,59.4,38.2,5.3,2.9,Косметический,Во двор,Кирпичный,Железобетонные,1934.0,Не присвоен,Отсутствует,Отсутствует,,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Наружные водостоки,1.0,4.0,397306.3973063973,ru:Хамовники (район Москвы)
15500000.0,3,55.816915,37.395293,75.0,,10.0,2.64,Евроремонт,Во двор,,Железобетонные,1983.0,,Отсутствует,Отсутствует,Ленточный,Центральное,4.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,5.0,17.0,206666.66666666666,ru:Строгино (район Москвы)
12400000.0,1,55.72513299999999,37.775263,56.8,24.3,17.2,2.85,Без ремонта,На улицу,Монолитно кирпичный,Железобетонные,2019.0,A,Есть,Есть,,Центральное,32.0,Индивидуальный тепловой пункт (ИТП),Закрытая с приготовлением горячей воды на ИТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарный кран,Внутренние водостоки,16.0,20.0,218309.85915492958,ru:Рязанский район (Москва)
16800000.0,2,55.854153,37.607565,60.0,36.0,10.0,2.75,,Во двор,Монолитный,Железобетонные,2007.0,A,Есть,Отсутствует,,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Вытяжная вентиляция,Автоматическая,Внутренние водостоки,2.0,12.0,280000.0,ru:Отрадное (район Москвы)
13800000.0,1,55.75133,37.526887,40.0,20.0,10.0,2.75,Косметический,,Монолитный,,,,,,,,,,,,,,,8.0,48.0,345000.0,ru:Пресненский район
17400000.0,3,55.776877,37.659371,83.1,57.0,8.6,2.8,,Во двор,Кирпичный,Деревянные,1961.0,Не присвоен,Есть,Есть,Ленточный,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,8.0,9.0,209386.28158844766,ru:Красносельский район (Москва)
18500000.0,3,55.839785,37.361966,82.3,,12.0,2.64,Косметический,,Панельный,Железобетонные,1995.0,Не присвоен,Есть,Отсутствует,Свайный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточная вентиляция,,Внутренние водостоки,5.0,9.0,224787.3633049818,ru:Митино (район Москвы)
10650000.0,2,55.85626,37.589536,52.3,30.5,8.8,2.64,,Во двор,Панельный,Железобетонные,1991.0,Не присвоен,Есть,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,,Внутренние водостоки,12.0,14.0,203632.88718929255,ru:Отрадное (район Москвы)
14300000.0,3,55.639629000000006,37.510844,63.7,44.2,7.0,2.7,Косметический,На улицу и двор,Панельный,Железобетонные,1968.0,,Есть,Есть,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Вытяжная вентиляция,,Внутренние водостоки,7.0,9.0,224489.79591836734,ru:Коньково (район Москвы)
9500000.0,2,55.791395,37.80037100000001,44.0,27.1,5.9,,,,Кирпичный,Железобетонные,1964.0,Не присвоен,Есть,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Наружные водостоки,5.0,5.0,215909.0909090909,ru:Восточное Измайлово
11300000.0,1,55.74505300000001,37.671723,36.0,,8.3,2.5,Косметический,,Панельный,Железобетонные,1983.0,Не присвоен,Есть,Есть,Бетонные столбы,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,3.0,16.0,313888.8888888889,ru:Таганский район
17400000.0,2,55.78161,37.58703,54.2,32.0,,2.85,Косметический,,Кирпичный,Железобетонные,1956.0,Не присвоен,Есть,Отсутствует,Бетонные столбы,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,,Внутренние водостоки,9.0,12.0,321033.2103321033,ru:Тверской район (Москва)
11150000.0,3,55.970746,37.162764,67.0,42.0,8.5,,Евроремонт,На улицу,Монолитный,Железобетонные,,,,,,,,,,,,,,2.0,10.0,166417.91044776118,ru:Крюково (район)
36000000.0,2,55.70409300000001,37.493156,72.9,34.3,13.8,3.0,Евроремонт,,Монолитный,Железобетонные,,,,,,,,,,,,,,5.0,21.0,493827.16049382713,ru:Раменки (район Москвы)
11900000.0,2,55.659038,37.777976,53.7,37.0,9.0,2.5,Евроремонт,,Панельный,Железобетонные,2001.0,Не присвоен,Есть,Отсутствует,Свайный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,8.0,12.0,221601.48975791433,ru:Марьино (район Москвы)
7500000.0,1,55.584095,37.661976,34.7,19.3,7.5,2.6,Евроремонт,Во двор,Блочный,Железобетонные,1975.0,D,Есть,Есть,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,8.0,12.0,216138.32853025934,ru:Бирюлёво Восточное
8700000.0,1,55.565208,37.477085,41.0,17.0,14.0,2.64,Косметический,Во двор,Монолитный,Железобетонные,2016.0,B,Отсутствует,Есть,Бетонные столбы,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Вытяжная вентиляция,Автоматическая,Внутренние водостоки,14.0,25.0,212195.1219512195,ru:Поселение Сосенское
17000000.0,2,55.73475,37.650621,51.7,30.0,5.2,2.64,Дизайнерский,Во двор,Блочный,Железобетонные,,,,,,,,,,,,,,9.0,10.0,328820.1160541586,ru:Таганский район
25900000.0,3,55.604651,37.661132,78.0,45.0,,2.8,Дизайнерский,Во двор,Монолитный,Железобетонные,2012.0,Не присвоен,Отсутствует,Отсутствует,,Центральное,44.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,9.0,15.0,332051.28205128206,ru:Бирюлёво Восточное
7990000.0,1,55.741384,37.868454,38.0,19.0,8.6,2.74,Косметический,Во двор,Монолитный,Железобетонные,1987.0,D,Есть,Есть,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,17.0,210263.15789473685,ru:Новокосино (район Москвы)
7900000.0,1,55.60228100000001,37.66682700000001,38.5,19.0,7.9,2.74,Косметический,На улицу,Панельный,Железобетонные,2003.0,D,Есть,Есть,Ленточный,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,17.0,17.0,205194.8051948052,ru:Бирюлёво Восточное
12300000.0,2,55.626919,37.485772,50.5,30.0,8.5,,,Во двор,Панельный,Железобетонные,1981.0,Не присвоен,Есть,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,16.0,243564.35643564357,ru:Тёплый Стан (район Москвы)
12000000.0,2,55.805832,37.817492,54.0,31.0,10.0,,Косметический,Во двор,Панельный,Железобетонные,2003.0,E,Есть,Есть,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,,Внутренние водостоки,4.0,17.0,222222.22222222222,ru:Северное Измайлово
42000000.0,3,55.736184,37.499866,90.0,70.0,,3.1,Дизайнерский,,Монолитный,,,,,,,,,,,,,,,11.0,35.0,466666.6666666667,ru:Филёвский Парк (район Москвы)
10280000.0,2,55.646147,37.579789,40.4,28.0,6.0,2.5,Евроремонт,Во двор,Блочный,Железобетонные,1965.0,Не присвоен,Есть,Отсутствует,Ленточный,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,,Наружные водостоки,5.0,5.0,254455.44554455447,ru:Зюзино (район Москвы)
10500000.0,3,55.58309300000001,37.464365,70.0,39.0,9.0,3.0,Евроремонт,Во двор,Монолитно кирпичный,Деревянные,1949.0,,Отсутствует,Отсутствует,Ленточный,Центральное,4.0,Центральное,,Центральное,Приточно-вытяжная вентиляция,,,3.0,5.0,150000.0,ru:Поселение Сосенское
19990000.0,3,55.817375,37.490703,80.0,,8.0,2.5,Косметический,,Монолитный,Железобетонные,1997.0,,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,5.0,9.0,249875.0,ru:Войковский район
15900000.0,2,55.699801,37.644612,51.1,22.9,15.8,3.3,Без ремонта,Во двор,Монолитный,,,,,,,,,,,,,,,3.0,16.0,311154.5988258317,ru:Даниловский район (Москва)
89418840.0,3,55.822822,37.620106,130.3,70.0,,3.0,Дизайнерский,Во двор,Монолитный,Железобетонные,2009.0,B+,Есть,Отсутствует,Сплошной,Центральное,29.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,4.0,21.0,686253.5686876439,ru:Останкинский район
14900000.0,3,55.636798,37.323167,80.3,53.1,10.1,,Евроремонт,На улицу и двор,Панельный,Железобетонные,2016.0,B+,Есть,Есть,,Центральное,8.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,16.0,17.0,185554.17185554173,ru:Поселение Внуковское
59612560.0,3,55.744865,37.589823,105.0,,,3.4,Дизайнерский,,Кирпичный,,1908.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,0.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,,,Наружные водостоки,3.0,5.0,567738.6666666666,ru:Хамовники (район Москвы)
10200000.0,1,55.76600500000001,37.716639,42.0,17.0,8.0,2.48,Косметический,Во двор,Кирпичный,Железобетонные,1981.0,B,Отсутствует,Отсутствует,Бетонные столбы,Центральное,0.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Вытяжная вентиляция,Пожарные гидранты,Наружные водостоки,10.0,16.0,242857.14285714287,ru:Лефортово (район Москвы)
15500000.0,3,55.85771,37.349264,73.1,44.3,10.1,2.75,,Во двор,Панельный,Железобетонные,1992.0,Не присвоен,Есть,Есть,Свайный,Центральное,4.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточная вентиляция,Пожарные гидранты,Внутренние водостоки,4.0,17.0,212038.30369357046,ru:Митино (район Москвы)
10200000.0,2,55.68398000000001,37.690354,45.0,28.0,6.0,,Косметический,,Кирпичный,Железобетонные,1962.0,E,Есть,Отсутствует,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Наружные водостоки,3.0,5.0,226666.66666666666,ru:Нагатинский Затон (район Москвы)
29900000.0,3,55.74378100000001,37.684075,78.0,48.0,10.0,2.65,Евроремонт,Во двор,Панельный,Железобетонные,2004.0,Не присвоен,Есть,Есть,Бетонные столбы,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,11.0,17.0,383333.3333333333,ru:Таганский район
72500000.0,3,55.76499200000001,37.593722,87.8,43.8,14.1,3.0,Дизайнерский,На улицу,Кирпичный,Железобетонные,1973.0,,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,,Пожарные гидранты,Внутренние водостоки,1.0,12.0,825740.318906606,ru:Пресненский район
36000000.0,3,55.779423,37.64074,107.0,54.0,10.0,2.7,Без ремонта,На улицу и двор,Кирпичный,Железобетонные,1977.0,D,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Автоматическая,Внутренние водостоки,5.0,14.0,336448.5981308411,ru:Мещанский район
129054000.0,3,55.730426,37.574067,137.0,100.0,18.0,3.3,Дизайнерский,,Монолитный,Железобетонные,2008.0,B,Есть,Есть,,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,11.0,942000.0,ru:Хамовники (район Москвы)
14950000.0,2,55.71221800000001,37.394377,58.2,34.4,10.0,2.64,Дизайнерский,,Панельный,,2009.0,,,,,Центральное,,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,,,,2.0,24.0,256872.85223367697,ru:Можайский район (Москва)
11000000.0,2,55.618679,37.586006,44.0,,6.0,2.5,Евроремонт,,Монолитный,Железобетонные,1970.0,,Отсутствует,Отсутствует,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,3.0,9.0,250000.0,ru:Чертаново Центральное
26000000.0,3,55.695053,37.579385,96.0,,,2.64,Без ремонта,На улицу,,,2020.0,,,,,,,,,,,,,9.0,36.0,270833.3333333333,ru:Академический район (Москва)
16500000.0,2,55.854153,37.607565,60.0,36.0,14.0,2.75,Дизайнерский,На улицу и двор,Монолитный,Железобетонные,2007.0,A,Есть,Отсутствует,,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Вытяжная вентиляция,Автоматическая,Внутренние водостоки,2.0,12.0,275000.0,ru:Отрадное (район Москвы)
151977090.0,3,55.73549499999999,37.584146,111.2,63.0,,3.4,Без ремонта,На улицу,Монолитно кирпичный,,,,,,,,,,,,,,,2.0,3.0,1366700.4496402878,ru:Хамовники (район Москвы)
65000000.0,3,55.828941,37.468784,165.0,,,3.5,Дизайнерский,Во двор,Монолитный,Железобетонные,2004.0,B+,Есть,Есть,Свайный,Центральное,4.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Наружные водостоки,2.0,6.0,393939.3939393939,ru:Покровское-Стрешнево (район Москвы)
17900000.0,2,55.79311600000001,37.511481,63.0,37.0,9.4,3.1,Евроремонт,Во двор,Кирпичный,Железобетонные,1952.0,D,Есть,Есть,,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,,Наружные водостоки,1.0,9.0,284126.98412698414,ru:Сокол (район Москвы)
15480000.0,3,55.596462,37.539814,77.0,46.0,10.0,2.64,Косметический,На улицу и двор,Монолитный,Железобетонные,1979.0,E,Есть,Есть,,Центральное,3.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Автоматическая,Внутренние водостоки,7.0,16.0,201038.96103896105,ru:Ясенево (район Москвы)
43302671.0,3,55.774745,37.548609,87.0,50.0,10.0,2.9,Евроремонт,Во двор,Монолитный,Железобетонные,2010.0,Не присвоен,Отсутствует,Отсутствует,Бетонные столбы,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,11.0,32.0,497731.8505747126,ru:Хорошёвский район
55000000.0,2,55.791289,37.598959,101.2,70.0,20.0,3.0,Дизайнерский,На улицу и двор,Монолитный,Железобетонные,2009.0,A,Есть,Есть,,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,15.0,17.0,543478.2608695652,ru:Тверской район (Москва)
10100000.0,1,55.663136,37.52030300000001,38.0,20.0,10.0,2.64,,Во двор,Панельный,Железобетонные,2005.0,,Отсутствует,Отсутствует,Свайный,Центральное,5.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,22.0,265789.4736842105,ru:Обручевский район
11950000.0,3,55.56533,37.478881,50.7,36.1,9.0,2.8,Евроремонт,На улицу и двор,,,2014.0,B,Есть,Есть,,,1.0,,,Отсутствует,,,,17.0,25.0,235700.19723865876,ru:Поселение Сосенское
18700000.0,3,55.58292,37.581164,87.0,48.9,13.2,2.9,Без ремонта,На улицу и двор,Монолитный,Железобетонные,2020.0,A,Есть,Есть,,Центральное,12.0,Индивидуальный тепловой пункт (ИТП),Закрытая с приготовлением горячей воды на ИТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,15.0,23.0,214942.5287356322,ru:Чертаново Южное
67900000.0,3,55.703175,37.490955,110.0,,,3.0,Дизайнерский,На улицу и двор,Монолитный,,,,,,,,,,,,,,,8.0,22.0,617272.7272727273,ru:Раменки (район Москвы)
54275000.0,1,55.728084,37.571758,83.5,,,4.2,Без ремонта,,Монолитно кирпичный,,,,,,,,,,,,,,,4.0,14.0,650000.0,ru:Хамовники (район Москвы)
13000000.0,1,55.680159,37.632628,44.3,18.0,10.9,3.1,Без ремонта,Во двор,,,,,,,,,,,,,,,,8.0,12.0,293453.7246049662,ru:Нагатино-Садовники
13000000.0,1,55.77180799999999,37.603577,35.0,25.0,6.0,2.7,Косметический,Во двор,Панельный,,,,,,,,,,,,,,,2.0,17.0,371428.5714285714,ru:Тверской район (Москва)
9400000.0,1,55.625308,37.309441,44.5,22.4,12.7,2.7,Косметический,Во двор,Панельный,Железобетонные,2015.0,B,Есть,Есть,Свайный,Центральное,19.0,Индивидуальный тепловой пункт (ИТП),Закрытая с приготовлением горячей воды на ИТП,Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,21.0,24.0,211235.95505617978,ru:Поселение Внуковское
11000000.0,2,55.71201600000001,37.598196,36.8,22.3,7.6,2.0,Косметический,,Блочный,Железобетонные,1964.0,Не присвоен,Есть,Отсутствует,,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Вытяжная вентиляция,,Внутренние водостоки,9.0,9.0,298913.04347826086,ru:Донской район (Москва)
9200000.0,2,55.712127,37.948763,59.0,29.0,14.0,3.0,Косметический,Во двор,Монолитный,Железобетонные,2018.0,,Отсутствует,Отсутствует,,Центральное,0.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,9.0,17.0,155932.2033898305,ru:Некрасовка (район Москвы)
15000000.0,3,55.654518,37.39868900000001,73.5,44.3,10.0,2.74,Евроремонт,Во двор,Панельный,Железобетонные,2002.0,,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,17.0,204081.6326530612,ru:Солнцево (район Москвы)
16800000.0,2,55.686939,37.577606,56.4,32.7,8.1,2.78,Косметический,На улицу и двор,Панельный,Железобетонные,2014.0,A,Есть,Отсутствует,Ленточный,Центральное,5.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Автоматическая,Внутренние водостоки,11.0,19.0,297872.3404255319,ru:Академический район (Москва)
9800000.0,2,55.890714,37.625909,52.3,32.0,8.5,2.64,Косметический,На улицу,Панельный,Железобетонные,1982.0,A,Отсутствует,Отсутствует,Бетонные столбы,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,8.0,12.0,187380.4971319312,ru:Бибирево (район Москвы)
19200000.0,3,55.71088,37.75965,87.2,52.4,16.1,2.6,Косметический,Во двор,Монолитный,Железобетонные,2007.0,Не присвоен,Есть,Отсутствует,Бетонные столбы,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Автоматическая,Внутренние водостоки,2.0,14.0,220183.4862385321,ru:Кузьминки (район Москвы)
17500000.0,2,55.80409100000001,37.471497,64.0,37.0,8.0,3.2,Косметический,Во двор,Панельный,Железобетонные,1954.0,E,Есть,Есть,Ленточный,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,,Наружные водостоки,4.0,7.0,273437.5,ru:Щукино (район Москвы)
8300000.0,2,55.890467,37.53772100000001,38.7,24.3,6.6,2.64,Косметический,Во двор,Кирпичный,Железобетонные,1968.0,D,Есть,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,5.0,9.0,214470.2842377261,ru:Дмитровский район (Москва)
7720000.0,1,55.647803,37.704466,37.0,,12.0,2.64,Без ремонта,,Монолитный,,,,,,,,,,,,,,,11.0,22.0,208648.64864864864,ru:Марьино (район Москвы)
4600000.0,1,55.549908,37.311148,28.6,21.2,4.6,,Без ремонта,Во двор,,,,,,,,,,,,,,,,4.0,12.0,160839.16083916082,ru:Поселение Филимонковское
55366000.0,2,55.741784,37.596633,89.3,,,3.45,Дизайнерский,,,,,,,,,,,,,,,,,2.0,9.0,620000.0,ru:Хамовники (район Москвы)
16300000.0,3,55.860469,37.556181,73.9,43.0,12.9,2.64,Косметический,На улицу и двор,Панельный,Железобетонные,2015.0,Не присвоен,Отсутствует,Отсутствует,Бетонные столбы,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,11.0,17.0,220568.33558863326,ru:Бескудниковский район
21000000.0,2,55.757141,37.509343,61.0,,18.0,3.0,Косметический,На улицу и двор,Монолитно кирпичный,,,,,,,,,,,,,,,4.0,8.0,344262.2950819672,ru:Филёвский Парк (район Москвы)
12000000.0,2,55.73974200000001,37.863675,51.0,30.5,8.5,2.64,Косметический,Во двор,Монолитный,Железобетонные,1990.0,D,Есть,Есть,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,1.0,17.0,235294.11764705883,ru:Новокосино (район Москвы)
8400000.0,1,55.869925,37.500863,35.9,20.0,10.0,2.64,Косметический,,Монолитный,Железобетонные,2000.0,E,Отсутствует,Отсутствует,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,5.0,12.0,233983.286908078,ru:Ховрино (район Москвы)
19000000.0,3,55.865389,37.558122,80.0,45.0,13.0,2.74,Дизайнерский,Во двор,Монолитно кирпичный,,2010.0,Не присвоен,Отсутствует,Отсутствует,,Центральное,0.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,,,Внутренние водостоки,13.0,17.0,237500.0,ru:Бескудниковский район
65900000.0,3,55.7278,37.61955800000001,101.8,55.0,20.0,3.3,Дизайнерский,,Кирпичный,Железобетонные,1917.0,,Отсутствует,Отсутствует,Ленточный,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,5.0,647347.7406679764,ru:Якиманка (район Москвы)
11000000.0,2,55.844566,37.558787,46.0,29.0,6.0,,Без ремонта,На улицу,Панельный,,,,,,,,,,,,,,,8.0,9.0,239130.4347826087,ru:Коптево (район Москвы)
8300000.0,2,55.880985,37.716675,45.0,27.9,6.0,2.64,Косметический,На улицу и двор,Панельный,Железобетонные,1969.0,Не присвоен,Есть,Есть,,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,4.0,9.0,184444.44444444444,ru:Ярославский район (Москва)
17450000.0,1,55.663481,37.478414,59.1,25.7,12.4,3.0,Без ремонта,,Монолитный,Железобетонные,2008.0,Не присвоен,Есть,Отсутствует,Сплошной,Центральное,14.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,14.0,27.0,295262.2673434856,ru:Тропарёво-Никулино
25000000.0,2,55.737988,37.634047,60.0,40.0,9.0,3.3,Дизайнерский,На улицу и двор,Кирпичный,Деревянные,1939.0,,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточная вентиляция,Пожарные гидранты,Наружные водостоки,3.0,6.0,416666.6666666667,ru:Замоскворечье (район Москвы)
46000000.0,3,55.652197,37.473042,118.0,,,3.0,Без ремонта,,Монолитный,Железобетонные,2012.0,,Есть,Отсутствует,,Центральное,21.0,"Автономная котельная (крышная, встроенно-пристроенная)",Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,7.0,12.0,389830.5084745763,ru:Тропарёво-Никулино
10000000.0,2,55.792139,37.783815,38.0,24.0,6.5,2.48,Косметический,Во двор,Блочный,Железобетонные,1966.0,E,Отсутствует,Отсутствует,,Центральное,0.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,1.0,9.0,263157.8947368421,ru:Измайлово (район Москвы)
63000000.0,3,55.76643000000001,37.61545200000001,120.4,75.0,40.0,3.5,Дизайнерский,На улицу и двор,Кирпичный,,,,,,,,,,,,,,,3.0,4.0,523255.81395348837,ru:Тверской район (Москва)
21700000.0,2,55.711595,37.48895200000001,70.6,,,3.0,Дизайнерский,Во двор,Монолитный,Железобетонные,,,,,,,,,,,,,,4.0,23.0,307365.4390934844,ru:Очаково-Матвеевское
